date,open,high,low,close,volume,dividends,stock splits,capital gains,returns,sma5,sma20,psi,volatility,rho,momentum,q_raw,volume_ma,f,coherence,optimal_coherence,coherence_deviation,wisdom_emotion_ratio,we_imbalance_cost,volatility_change,volatility_cost,volume_zscore,volume_cost,trend_change,reversal_cost,truth_cost,cumulative_truth_cost,truth_cost_acceleration
2025-05-29 00:00:00-04:00,591.3119286527991,591.4515306022613,584.342541704147,588.310791015625,69973300,0.0,0.0,0.0,0.00394740747954514,584.4980712890625,577.3860900878906,0.1231754855765463,17.339123051543233,0.5356312190940273,0.00250430270302191,0.1252151351510955,65578570.0,0.5335073637622778,0.32938651118384676,0.6,0.2706134888161532,2.3783091608593514,0.0,0.02451973376534866,0.0002451973376534866,0.02667814376367688,0.0,0.006224766710362026,0.003112383355181013,0.06816926917484616,0.686940652318577,0.004017564710245877
2025-05-30 00:00:00-04:00,587.194104951146,589.3876325602934,581.5208739520402,587.6527709960938,90601200,0.0,0.0,0.0,-0.0011184904808482221,585.7543579101563,578.9275360107422,0.11792187233753226,17.337555947887395,0.5356537002023997,0.0022016668842622655,0.11008334421311328,66949325.0,0.6766401304270058,0.35341736669000334,0.6,0.24658263330999663,2.549719979985755,0.0,0.001567103655837343,1.567103655837343e-05,1.4535295455416313,0.0,0.005253613239014035,0.0026268066195070175,0.06204281352773689,0.7489834658463139,0.0008529638754747326
2025-06-02 00:00:00-04:00,586.0275300945058,591.0426720366128,583.3354764354921,590.9629516601562,61630500,0.0,0.0,0.0,0.00563288531499917,588.4663452148437,580.2212127685547,0.14210325759975231,16.78513587120729,0.5436978694335756,0.004693403354089565,0.23467016770447824,66994985.0,0.4599635330913202,0.34466707826915804,0.6,0.25533292173084193,1.6245782322423008,0.0,0.5524200766801037,0.0055242007668010375,0.6253370819171643,0.0,0.02418138526222005,0.012090692631110025,0.0667516744807372,0.8157351403270511,0.0022485658222349547
2025-06-03 00:00:00-04:00,590.5940612123461,595.3200799781005,590.1054544048488,594.3330078125,63606200,0.0,0.0,0.0,0.005702652159287558,589.4514282226562,581.8454132080078,0.13072226474576104,16.548929391477046,0.5472116511479501,0.00167580598889141,0.0837902994445705,68242335.0,0.4660318261384227,0.31334459988471197,0.6,0.286655400115288,2.9773696043897258,0.0,0.2362064797302459,0.002362064797302459,0.4835656785382214,0.0,0.011380992853991273,0.0056904964269956365,0.07298983745233184,0.8887249777793829,0.0002232081109615619
2025-06-04 00:00:00-04:00,595.2004551527299,596.1875273458553,593.7347563998676,594.1734619140625,57314200,0.0,0.0,0.0,-0.000268445293026387,591.0865966796875,583.6964416503906,0.1266095610999683,16.06324431149961,0.5545812746975327,0.0027792018359914517,0.13896009179957258,68694810.0,0.4171654306926535,0.3155823552376955,0.6,0.28441764476230447,2.3208112723805234,0.0,0.4856850799774364,0.004856850799774364,0.9350642208575558,0.0,0.004112703645792748,0.002056351822896374,0.07238423412396544,0.9611092119033483,-0.0004177494308917201
2025-06-05 00:00:00-04:00,595.8684581600321,597.2344151426059,589.3078360260068,591.3019409179688,92278700,0.0,0.0,0.0,-0.004832799140579991,591.6848266601562,585.2867401123046,0.10931541942371528,16.311889530932397,0.5507837862021181,0.0010231605119664256,0.05115802559832128,70529345.0,0.6541865658897017,0.3390986799853546,0.6,0.2609013200146454,3.6437614478091924,0.0,0.24864521943278817,0.0024864521943278816,1.5739028457229223,0.0,0.01729414167625301,0.008647070838126505,0.0670196810682459,1.0281288929715942,-0.00022991762132004712
2025-06-06 00:00:00-04:00,596.8953968767723,599.0590445233215,595.1007146259882,597.3740234375,66588700,0.0,0.0,0.0,0.010269004884551292,593.6290771484375,586.9857177734375,0.1131775301143566,16.46465150088159,0.5484763785420099,0.0033006595850463283,0.16503297925231641,70602240.0,0.47157639757605424,0.32581804796258407,0.6,0.2741819520374159,2.069464638285072,0.0,0.1527619699491929,0.0015276196994919288,0.26954876778370535,0.0,0.003862110690641324,0.001931055345320662,0.06914067025105046,1.0972695632226446,0.0014195713446627234
2025-06-09 00:00:00-04:00,597.9522747414663,599.477794222525,596.7259196839311,597.9124145507812,53016400,0.0,0.0,0.0,0.0009012630147242628,595.0189697265625,588.747509765625,0.10652206348073052,16.408055929915967,0.5493289737441404,0.002354335124991347,0.11771675624956736,71372890.0,0.3714043245271419,0.2945795273228031,0.6,0.30542047267719685,2.523135946019919,0.0,0.056595570965622954,0.0005659557096562295,1.2434638450120432,0.0,0.006655466633626081,0.0033277333168130405,0.07696746930875241,1.1742370325313969,0.0020431589656030313
2025-06-10 00:00:00-04:00,598.4507520987654,601.6911723434343,597.3241388928317,601.3023681640625,66247000,0.0,0.0,0.0,0.0056696491505836555,596.412841796875,589.7490478515625,0.11299372113593861,12.087980341596575,0.6232863454504621,0.0023477345232505663,0.11738672616252832,70735560.0,0.4682722523155256,0.338015815671531,0.6,0.261984184328469,2.8671775708350498,0.0,4.320075588319392,0.04320075588319392,0.2940683246671314,0.0,0.006471657655208088,0.003235828827604044,0.07462157158289663,1.2488586041142935,0.00032634682611296095
2025-06-11 00:00:00-04:00,602.4091389302424,603.2765697174132,597.5036577794746,599.5874633789062,73658200,0.0,0.0,0.0,-0.0028519840864627,597.4956420898437,590.4729064941406,0.11893408687283796,12.047505682170442,0.624073530038469,0.0018310267645633039,0.09155133822816519,71021110.0,0.5185655363595415,0.3449256599909334,0.6,0.2550743400090666,3.25799618948685,0.0,0.04047465942613293,0.0004047465942613293,0.23774127432159256,0.0,0.00594036573689935,0.002970182868449675,0.06429506175138636,1.31315366586568,-0.001617834474515828
2025-06-12 00:00:00-04:00,598.2414316391353,601.9703979492188,597.7528856906831,601.9703979492188,64129000,0.0,0.0,0.0,0.003974290184260543,599.6293334960938,591.2785217285157,0.14123313228367762,12.086287651296786,0.6233192264980423,0.0035924446295314107,0.17962223147657053,70913385.0,0.45216428464104486,0.355723010858039,0.6,0.244276989141961,2.229147601056428,0.0,0.038781969126343796,0.00038781969126343795,0.44605082826413556,0.0,0.022299045410839657,0.011149522705419829,0.0628192396295559,1.3759729054952359,-0.0008400882877379889
2025-06-13 00:00:00-04:00,596.73587404184,600.0759753105004,593.7247562563699,595.2402954101562,89506000,0.0,0.0,0.0,-0.011180122082398825,599.202587890625,591.6045562744141,0.12843091784246707,12.793857086666902,0.6098703164786146,-0.0006973807638586127,0.034869038192930635,71825280.0,0.6230814554429861,0.35308046902350787,0.6,0.2469195309764921,4.521944581573963,0.0,0.7075694353701163,0.0070756943537011625,1.374940670216117,0.0,0.012802214441210547,0.006401107220605273,0.06410518769795405,1.44007809319319,-0.001007096510619282
2025-06-16 00:00:00-04:00,598.6303165073551,602.6683667667999,598.4507935133779,600.903564453125,79984100,0.0,0.0,0.0,0.00951425682474416,599.8008178710937,592.0273071289063,0.13130324646486066,13.031109745344436,0.6054897989862087,0.0010252179981453668,0.05126089990726834,72021880.0,0.5552763965617116,0.3423453729291168,0.6,0.25765462707088316,4.002949865810721,0.0,0.23725265867753365,0.0023725265867753365,0.691672397789151,0.0,0.0028723286223935884,0.0014361643111967942,0.06510358673175538,1.5051816799249453,-0.0023727765153994107
2025-06-17 00:00:00-04:00,598.4408921774705,599.9763310919831,595.0010489432416,595.768798828125,82209400,0.0,0.0,0.0,-0.008545074332639513,598.6941040039062,592.1609161376953,0.11032791405456037,13.439250399645294,0.598099531567614,-0.0018177266984992669,0.09088633492496334,72723925.0,0.5652156425825476,0.3437486291881545,0.6,0.25625137081184546,3.133275788456646,0.0,0.40814065430085833,0.0040814065430085835,0.8513544871443981,0.0,0.020975332410300293,0.010487666205150147,0.0664522739423356,1.571633953867281,-0.0016338595281122081
2025-06-18 00:00:00-04:00,596.6760685598517,599.4478427165867,594.711843595377,595.6790161132812,76605000,0.0,0.0,0.0,-0.00015070059899136012,597.9124145507812,592.3897399902344,0.09322704611052036,13.372671585698939,0.5992927461213661,-0.0012774700010049988,0.06387350005024994,73523450.0,0.5209562391318688,0.3247218855059897,0.6,0.2752781144940103,3.657044890953081,0.0,0.06657881394635545,0.0006657881394635545,0.44919644032709394,0.0,0.017100867944040005,0.008550433972020002,0.07023525134719828,1.6418692052144792,0.0011880379191624019
2025-06-20 00:00:00-04:00,598.3800048828125,599.4600219726562,592.8599853515625,594.280029296875,94051400,1.761,0.0,0.0,-0.00234855816398305,596.3743408203125,593.0466430664062,0.05611190608381257,11.785208439838684,0.6292234967675268,-0.0025420396706537173,0.12710198353268587,73466135.0,0.6401003673325132,0.3590410910284416,0.6,0.24095890897155836,2.770664910009318,0.0,1.587463145860255,0.015874631458602552,1.7011074652349192,0.0,0.037115140026707794,0.018557570013353897,0.06619828903661318,1.7080674942510923,0.0006758098814114433
2025-06-23 00:00:00-04:00,595.0399780273438,600.5399780273438,591.8900146484375,600.1500244140625,87426000,0.0,0.0,0.0,0.00987749011881256,597.3562866210938,593.9855773925781,0.05674732446050483,12.179305439318489,0.6215174543687594,0.0016694827695885595,0.08347413847942797,74294415.0,0.5883753173101908,0.337849324806703,0.6,0.262150675193297,3.38749351554223,0.0,0.3940969994798049,0.003940969994798049,1.2256849537469157,0.0,0.0006354183766922594,0.0003177091883461297,0.06637351917553579,1.774441013426628,0.00045366629551633897
2025-06-24 00:00:00-04:00,604.3300170898438,607.8499755859375,603.4099731445312,606.780029296875,67735300,0.0,0.0,0.0,0.011047245877038092,598.5315795898438,595.4544281005859,0.05167736343944119,12.18811755004893,0.6213473021186229,0.001976080580047346,0.0988040290023673,73879730.0,0.45841599583539355,0.3133514046349714,0.6,0.28664859536502857,3.1254261054801056,0.0,0.008812110730440637,8.812110730440636e-05,0.18727155408005805,0.0,0.005069961021063642,0.002534980510531821,0.0720600201392978,1.8465010335659258,0.001391286681508494
2025-06-25 00:00:00-04:00,607.9099731445312,608.6099853515625,605.5399780273438,607.1199951171875,62114800,0.0,0.0,0.0,0.0005602785258216336,600.8018188476562,596.3400482177734,0.07481923515311974,10.100959193794667,0.6644306538950099,0.0037971511517395752,0.18985755758697875,73356045.0,0.4233788776371463,0.3444222537592639,0.6,0.2555777462407361,2.29226610279303,0.0,2.087158356254262,0.020871583562542623,0.5905848975488787,0.0,0.023141871713678548,0.011570935856839274,0.06980439365121843,1.9163054272171443,0.0006704239417765628
2025-06-26 00:00:00-04:00,608.989990234375,612.3099975585938,608.3699951171875,611.8699951171875,78548400,0.0,0.0,0.0,0.007823824018649228,604.0400146484375,597.6336669921875,0.10719522694382817,9.953027210486795,0.6677121433989096,0.005392056075267692,0.26960280376338464,73861190.0,0.5317298570467115,0.3927387432648406,0.6,0.20726125673515938,1.8065667700572183,0.0,0.14793198330787227,0.0014793198330787227,0.5886500746474046,0.0,0.032375991790708436,0.016187995895354218,0.05453937753470872,1.970844804751853,-0.0031391747624979205
2025-06-27 00:00:00-04:00,612.8800048828125,616.3900146484375,610.8300170898438,614.9099731445312,86258400,0.0,0.0,0.0,0.004968339764334306,608.1660034179688,598.9636260986329,0.15363833325365503,9.983606390311607,0.6670311682874299,0.006855435660931164,0.3427717830465582,74675445.0,0.5775553128608741,0.430266269643812,0.6,0.169733730356188,1.5064897850938495,0.0,0.030579179824812286,0.00030579179824812285,1.1419008313673773,0.0,0.046443106309826857,0.023221553154913428,0.045977823921933635,2.0168226286737867,-0.004044093022935902
2025-06-30 00:00:00-04:00,617.3800048828125,619.219970703125,615.0399780273438,617.8499755859375,92502500,0.0,0.0,0.0,0.004781191670012452,611.7059936523438,600.473486328125,0.1870608374885155,9.940532221889702,0.6679907976177484,0.0058361759711711425,0.2918087985585571,74770510.0,0.6185760937032528,0.43859246898424115,0.6,0.16140753101575883,1.7048897321225291,0.0,0.0430741684219047,0.00043074168421904704,1.5899621867545604,0.0,0.033422504234860484,0.016711252117430242,0.04294471890839806,2.0597673475821847,-0.004685760053427544
2025-07-01 00:00:00-04:00,616.3599853515625,618.8300170898438,615.52001953125,617.6500244140625,70030100,0.0,0.0,0.0,-0.00032362414789344207,613.8799926757813,601.8078399658203,0.20059812963963045,9.918548331266171,0.6684816314800655,0.0035620019661848357,0.17810009830924178,75190490.0,0.46568455665071473,0.38948085932790005,0.6,0.21051914067209992,2.4037446787837062,0.0,0.02198389062353101,0.0002198389062353101,0.022602314583171763,0.0,0.013537292151114932,0.006768646075557466,0.05368904986060566,2.1134563974427905,-0.0036741940557384264
2025-07-02 00:00:00-04:00,617.239990234375,620.489990234375,616.6099853515625,620.4500122070312,66510400,0.0,0.0,0.0,0.004533291803274775,616.54599609375,603.1136901855468,0.222715984179877,9.872817972449457,0.6695049666370686,0.004356604621675464,0.2178302310837732,75335700.0,0.4414268401302437,0.39951769948788707,0.6,0.2004823005121129,2.106486108492938,0.0,0.045730358816713945,0.00045730358816713945,0.27516738441809885,0.0,0.022117854540246562,0.011058927270123281,0.051870874936180145,2.1653272723789705,-0.003586703743007652
2025-07-03 00:00:00-04:00,622.4500122070312,626.280029296875,622.4299926757812,625.3400268554688,51065800,0.0,0.0,0.0,0.00788139987465386,619.2400024414062,604.6720184326172,0.24092373327528882,10.028352593695141,0.6660372039257082,0.004368119792876391,0.21840598964381952,75023280.0,0.3403330272949943,0.38383608454806184,0.6,0.21616391545193814,2.0917860391720695,0.0,0.15553462124568362,0.0015553462124568362,1.3834341337355165,0.0,0.018207749095411813,0.009103874547705906,0.055717629287631784,2.2210449016666023,0.00023565035058461387
2025-07-07 00:00:00-04:00,623.3599853515625,624.030029296875,617.8699951171875,620.6799926757812,74814500,0.0,0.0,0.0,-0.007452000479036269,620.3940063476563,606.1409210205078,0.23514474659047568,10.323826869908034,0.6595473614132481,0.0018840517442022752,0.09420258721011376,74150070.0,0.5044803059525096,0.38814421103364183,0.6,0.21185578896635815,3.3961821564182535,0.0,0.295474276212893,0.00295474276212893,0.32071453631838953,0.0,0.005778986684813137,0.0028894933424065683,0.053988319795376306,2.2750332214619786,0.0016020991746885302
2025-07-08 00:00:00-04:00,621.3499755859375,622.1099853515625,619.52001953125,620.3400268554688,59024600,0.0,0.0,0.0,-0.0005477312372305088,620.8920166015625,607.2892211914062,0.22399204424326463,9.943915146695323,0.667915331112179,0.000818267162753683,0.04091335813768415,73771865.0,0.4000481755476834,0.3557645193437066,0.6,0.24423548065629336,4.73990074425428,0.0,0.37991172321271094,0.0037991172321271095,0.8123300970840355,0.0,0.011152702347211052,0.005576351173605526,0.06265514628653959,2.3376883677485183,0.003942085475628299
2025-07-09 00:00:00-04:00,622.77001953125,624.719970703125,620.9099731445312,624.0599975585938,65990400,0.0,0.0,0.0,0.005996663994070728,622.1740112304688,608.5966003417968,0.22309376820453228,10.039617306591222,0.6657874431579942,0.002082324791146517,0.10411623955732587,74420565.0,0.44336132089295477,0.3761598754988141,0.6,0.2238401245011859,3.2618053546445447,0.0,0.09570215989589848,0.0009570215989589848,0.3124813135353992,0.0,0.0008982760387323541,0.00044913801936617703,0.0562188061479932,2.3939071738965114,0.0005059512574775091
