date,open,high,low,close,volume,dividends,stock splits,returns,sma5,sma20,psi,volatility,rho,momentum,q_raw,volume_ma,f,coherence,optimal_coherence,coherence_deviation,wisdom_emotion_ratio,we_imbalance_cost,volatility_change,volatility_cost,volume_zscore,volume_cost,trend_change,reversal_cost,truth_cost,cumulative_truth_cost,truth_cost_acceleration
2025-04-28 00:00:00-04:00,288.9800109863281,294.8599853515625,272.4200134277344,285.8800048828125,151731800,0.0,0.0,0.0032637046356942534,263.8100067138672,,,,,0.04719106561428914,1.0,,,,0.6,,,0.0,,,1.115048208450343,0.0,,,,,
2025-04-29 00:00:00-04:00,285.5,293.32000732421875,279.4700012207031,292.0299987792969,108906600,0.0,0.0,0.021512501019458785,274.62200622558595,,,,,0.042289169140639696,1.0,,,,0.6,,,0.0,,,0.11890057926243434,0.0,,,,,
2025-04-30 00:00:00-04:00,279.8999938964844,284.45001220703125,270.7799987792969,282.1600036621094,128961100,0.0,0.0,-0.03379788089732105,280.906005859375,,,,,0.024797144159263262,1.0,,,,0.6,,,0.0,,,0.45894204524803833,0.0,,,,,
2025-05-01 00:00:00-04:00,280.010009765625,290.8699951171875,279.80999755859375,280.5199890136719,99659000,0.0,0.0,-0.005812356915055328,285.1080017089844,,,,,0.016639375591655136,0.8319687795827568,,,,0.6,,,0.0,,,0.3853573572635337,0.0,,,,,
2025-05-02 00:00:00-04:00,284.8999938964844,294.7799987792969,279.80999755859375,287.2099914550781,114454700,0.0,0.0,0.023848576584252656,285.55999755859375,,,,,0.0018029088854058628,0.09014544427029314,,,,0.6,,,0.0,,,0.040960233275726836,0.0,,,,,
2025-05-05 00:00:00-04:00,284.57000732421875,284.8500061035156,274.3999938964844,280.260009765625,94618900,0.0,0.0,-0.024198258752220814,284.4359985351563,,,,,-0.0036894837921771506,0.18447418960885753,,,,0.6,,,0.0,,,0.530580853825165,0.0,,,,,
2025-05-06 00:00:00-04:00,273.1099853515625,277.7300109863281,271.3500061035156,275.3500061035156,76715800,0.0,0.0,-0.017519458684867262,281.1,,,,,-0.01149587573304236,0.574793786652118,,,,0.6,,,0.0,,,1.0464338689027508,0.0,,,,,
2025-05-07 00:00:00-04:00,276.8800048828125,277.9200134277344,271.0,276.2200012207031,71592600,0.0,0.0,0.003159597232260225,279.91199951171876,,,,,-0.004104380107126104,0.20521900535630522,,,,0.6,,,0.0,,,1.1940517767983378,0.0,,,,,
2025-05-08 00:00:00-04:00,279.6300048828125,289.79998779296875,279.4100036621094,284.82000732421875,97539400,0.0,0.0,0.031134624811778533,280.7720031738281,,,,,0.0032850162382406676,0.1642508119120334,,,,0.6,,,0.0,,,0.4464306937671812,0.0,,,,,
2025-05-09 00:00:00-04:00,290.2099914550781,307.0400085449219,290.0,298.260009765625,132387800,0.0,0.0,0.04718770485146129,282.9820068359375,267.2535026550293,0.5885237807794254,,,0.007952841891682393,0.39764209458411964,110603105.0,0.5984813898307828,,0.6,,,0.0,,,0.5576776567771234,0.0,,,,,
2025-05-12 00:00:00-04:00,321.989990234375,322.2099914550781,311.5,318.3800048828125,112826700,0.0,0.0,0.06745790403815088,290.606005859375,270.55700302124023,0.7410269412453832,62.45240015136216,0.2425641941688169,0.026284074449756733,1.0,109797035.0,0.5137966612668547,0.597836672877631,0.6,0.0021633271223689965,0.22051290378983351,0.7794870962101665,,,0.005948330523073909,0.0,0.1525031604659578,0.0762515802329789,,,
2025-05-13 00:00:00-04:00,320.0,337.5899963378906,316.79998779296875,334.07000732421875,136992600,0.0,0.0,0.049280740626853614,302.3500061035156,274.6430030822754,1.0,63.59679462805865,0.23924362278463662,0.03964411431210091,1.0,111639905.0,0.6135467420901155,0.694482435253414,0.6,0.09448243525341404,0.21749420253148782,0.7825057974685121,1.1443944766964904,0.011443944766964904,0.6903585871092596,0.0,0.25897305875461685,0.12948652937730842,0.2409588265404708,0.2409588265404708,
2025-05-14 00:00:00-04:00,342.5,350.0,337.0,347.67999267578125,136997300,0.0,0.0,0.04073991993646375,316.6420043945312,279.3215026855469,1.0,64.1671365693599,0.2376224357296334,0.04716017885294162,1.0,114510055.0,0.598188953799734,0.6909245214788369,0.6,0.0909245214788369,0.21602039611784854,0.7839796038821515,0.570341941301244,0.005703419413012441,0.6904940110956566,0.0,0.0,0.0,0.2198667152228496,0.46082554176332036,
2025-05-15 00:00:00-04:00,340.3399963378906,346.1400146484375,334.7200012207031,342.82000732421875,97882600,0.0,0.0,-0.013978329078298546,328.24200439453125,284.38500289916993,1.0,60.4582758534845,0.2485760450102143,0.0381375880749262,1.0,113785250.0,0.4301198969110671,0.6605967928852777,0.6,0.06059679288527775,0.22597822273655843,0.7740217772634416,3.708860715875396,0.03708860715875396,0.43654186139878537,0.0,0.0,0.0,0.21607236396893062,0.676897905732251,
2025-05-16 00:00:00-04:00,346.239990234375,351.6199951171875,342.3299865722656,349.9800109863281,95895700,0.0,0.0,0.0208856061756566,338.58600463867185,289.815503692627,1.0,60.038822568696524,0.24987873831894766,0.03287716833976526,1.0,114409795.0,0.4190886803004935,0.658781357555783,0.6,0.058781357555783065,0.2271624893808615,0.7728375106191385,0.41945328478797705,0.004194532847879771,0.49379163130777626,0.0,0.0,0.0,0.20874362361330634,0.8856415293455573,
2025-05-19 00:00:00-04:00,336.29998779296875,343.0,333.3699951171875,342.0899963378906,88869900,0.0,0.0,-0.022544186527114873,343.3280029296875,295.5450035095215,1.0,55.19187561512888,0.26598618316652184,0.01487675022671211,0.7438375113356055,113964890.0,0.38990034562399,0.6065434263418756,0.6,0.006543426341875658,0.3152101910538741,0.5093723472744711,4.846946953567645,0.048469469535676456,0.6962303214414459,0.0,0.0,0.0,0.13867283731122199,1.0243143666567793,
2025-05-20 00:00:00-04:00,347.8699951171875,354.989990234375,341.6300048828125,343.82000732421875,131715500,0.0,0.0,0.005057180873010214,345.2780029296875,300.83750381469724,1.0,54.657889901266124,0.2678886320849636,0.0060320382759434295,0.3016019137971715,114507740.0,0.5751379775725204,0.5557145678994275,0.6,0.04428543210057245,0.667050187963647,0.10041830050857259,0.5339857138627551,0.00533985713862755,0.5383062639995229,0.0,0.0,0.0,0.03724390458001177,1.061558271236791,-0.040742984392091786
2025-05-21 00:00:00-04:00,344.42999267578125,347.3500061035156,332.20001220703125,334.6199951171875,102354800,0.0,0.0,-0.026758222357769146,342.66600341796874,305.03150329589846,1.0,55.3665250779739,0.265369804157855,-0.00746759018290315,0.3733795091451575,112106385.0,0.45650745048999664,0.5455883331743874,0.6,0.054411666825612603,0.5605857436395325,0.16406827935125576,0.708635176707773,0.00708635176707773,0.30768161629989305,0.0,0.0,0.0,0.056037256897632635,1.1175955281344236,-0.0327658916650434
2025-05-22 00:00:00-04:00,331.8999938964844,347.2699890136719,331.3900146484375,341.0400085449219,97113400,0.0,0.0,0.019185982671137136,342.31000366210935,309.1080032348633,1.0,54.89624924332903,0.2670360692565842,-0.0008347278330160135,0.041736391650800675,112238845.0,0.4326193841356796,0.47498197593427127,0.6,0.1250180240657287,1.8840332122641255,0.0,0.4702758346448661,0.004702758346448661,0.45870529338529487,0.0,0.0,0.0,0.03219505768572191,1.1497905858201456,-0.036775461256641745
2025-05-23 00:00:00-04:00,337.9200134277344,343.17999267578125,333.2099914550781,339.3399963378906,84654800,0.0,0.0,-0.004984788190348977,340.1820007324219,311.82750244140624,0.9093007534299703,45.41885556580966,0.3057222543411895,-0.006008806706217129,0.30044033531085645,108093550.0,0.3915811813008269,0.5029112056536846,0.6,0.09708879434631534,0.7634651841549913,0.07106459938516609,9.477393677519373,0.09477393677519373,0.8176825863482795,0.0,0.0906992465700297,0.04534962328501485,0.06779557928066134,1.2175861651008069,-0.028189608866529006
2025-05-27 00:00:00-04:00,347.3500061035156,363.7900085449219,347.32000732421875,362.8900146484375,120146400,0.0,0.0,0.06939947711644767,344.3420043945313,315.6780029296875,0.9080139002028665,50.10606389566015,0.28528202681249204,0.01237992602249538,0.618996301124769,106514280.0,0.5639919830467802,0.5945864349389174,0.6,0.0054135650610825925,0.3967781563913587,0.3733920899514128,4.687208329850492,0.04687208329850492,0.20495868080252916,0.0,0.001286853227103757,0.0006434266135518785,0.10417234440485762,1.3217585095056645,-0.0069000985812728705
2025-05-28 00:00:00-04:00,364.8399963378906,365.0,355.9100036621094,356.8999938964844,91404300,0.0,0.0,-0.016506435862546853,346.9580017089844,318.9215026855469,0.8791034404187283,51.00467377917679,0.2816715990020548,0.008067202675383967,0.4033601337691983,105639165.0,0.43262505908675064,0.5154295503974248,0.6,0.0845704496025752,0.5595826528669976,0.1776468000538433,0.8986098835166416,0.008986098835166417,0.6232050977979074,0.0,0.0289104597841382,0.0144552298920691,0.06951981666494828,1.3912783261706128,0.0064551824169873095
2025-05-29 00:00:00-04:00,365.2900085449219,367.7099914550781,356.0,358.42999267578125,88545700,0.0,0.0,0.004286911755287504,351.7200012207031,322.7350021362305,0.8981052223222352,48.33311063886242,0.29268388066949197,0.014276229497995296,0.7138114748997648,103618395.0,0.4272682471099847,0.5854526752994681,0.6,0.014547324700531883,0.35964580212578245,0.45709217444285105,2.671563140314369,0.02671563140314369,0.7055716951414283,0.0,0.019001781903506876,0.009500890951753438,0.12467813470923748,1.5159564608798501,0.013728175562320963
2025-05-30 00:00:00-04:00,355.5199890136719,363.67999267578125,345.2900085449219,346.4599914550781,123474900,0.0,0.0,-0.03339564619395741,352.8039978027344,326.0320022583008,0.8211462481901799,50.65269580190829,0.28307483207823775,0.0037599037249763877,0.1879951862488194,104809190.0,0.589046151391877,0.4866745916086646,0.6,0.11332540839133537,0.9829151513444722,0.0032118693050288477,2.319585163045865,0.023195851630458647,0.30086479542434014,0.0,0.07695897413205532,0.03847948706602766,0.03954541281008693,1.555501873689937,0.001470071024872996
2025-06-02 00:00:00-04:00,343.5,348.0199890136719,333.3299865722656,342.69000244140625,81873800,0.0,0.0,-0.01088145559849063,353.4739990234375,328.8060028076172,0.7502294971863227,50.99123334251156,0.28172492656249476,0.002580570243348057,0.12902851216740285,103180145.0,0.39675172001357434,0.41474237356084065,0.6,0.18525762643915933,1.230086699234088,0.0,0.33853754060327645,0.0033853754060327646,0.8978132472355429,0.0,0.07091675100385719,0.035458375501928596,0.052310238016285676,1.6078121117062227,-0.003097068252875118
2025-06-03 00:00:00-04:00,346.6000061035156,355.3999938964844,343.0400085449219,344.2699890136719,99324500,0.0,0.0,0.004610541775392996,349.7499938964844,332.00650177001955,0.5344320678019654,49.48032862968949,0.28785125796675987,-0.010377216824862878,0.5188608412431439,103415425.0,0.4802209148200087,0.4465013489432481,0.6,0.15349865105675187,0.4651308319791818,0.27752266647430224,1.5109047128220752,0.015109047128220752,0.39499551118902443,0.0,0.2157974293843573,0.10789871469217865,0.12696194601223448,1.7347740577184572,0.004557920321475367
2025-06-04 00:00:00-04:00,345.1000061035156,345.6000061035156,327.3299865722656,332.04998779296875,98912100,0.0,0.0,-0.03549540073392177,344.7799926757813,334.8415008544922,0.2968118287585835,51.225107450194415,0.28079985718498773,-0.01417500979913786,0.708750489956893,104525240.0,0.4731493560789719,0.40966347499024436,0.6,0.19033652500975562,0.34720208602279123,0.46267084137418446,1.7447788205049264,0.017447788205049265,0.4068782456550106,0.0,0.23762023904338192,0.11881011952169096,0.18456291716524853,1.9193369748837057,0.023008620100060065
2025-06-05 00:00:00-04:00,322.489990234375,324.54998779296875,273.2099914550781,284.70001220703125,287499800,0.0,0.0,-0.14259893789082123,330.03399658203125,335.26550140380857,-0.15604065434326525,74.57384561821911,0.21147495768266733,-0.043552179728359605,1.0,115320600.0,1.0,0.5102546836077797,0.6,0.08974531639222028,0.19224996152969756,0.8077500384703025,23.348738168024695,0.23348738168024696,5.02701497124861,0.502701497124861,0.4528524831018487,0.22642624155092436,0.3804404758530479,2.2997774507367534,0.05115246822876206
2025-06-06 00:00:00-04:00,298.8299865722656,305.5,291.1400146484375,295.1400146484375,164747700,0.0,0.0,0.036670186138995975,319.77000122070314,335.78150177001953,-0.4768428416965878,74.87999048992697,0.21079260122947968,-0.029539013261768932,1.0,118681015.0,0.6940777343368693,0.5451061797451942,0.6,0.054893820254805825,0.19162963748134515,0.8083703625186549,0.30614487170785765,0.0030614487170785767,1.4900833285663202,0.0,0.32080218735332255,0.16040109367666128,0.24048849948828008,2.5402659502250335,0.04018861733563864
2025-06-09 00:00:00-04:00,285.9599914550781,309.8299865722656,281.8500061035156,308.5799865722656,140908900,0.0,0.0,0.04553761352840424,312.947998046875,336.29750061035156,-0.6943109158140988,74.75267622645421,0.21107583233006513,-0.01825519943638996,0.912759971819498,119107070.0,0.5915219810209419,0.5724724150113372,0.6,0.027527584988662812,0.20841644437314386,0.7225257839267472,0.12731426347275487,0.0012731426347275488,0.8032013441149373,0.0,0.21746807411751096,0.10873403705875548,0.20407807631461133,2.744344026539645,0.030353567659665126
2025-06-10 00:00:00-04:00,314.94000244140625,327.8299865722656,310.6700134277344,326.0899963378906,151256500,0.0,0.0,0.05674382827003055,309.31199951171874,336.6830001831055,-0.8129605788382841,73.6115541215795,0.2136488405483011,-0.007828542137462447,0.3914271068731223,121028560.0,0.6248793673162765,0.5112441206538553,0.6,0.0887558793461447,0.4347518432748184,0.22125345065230304,1.1411221048747109,0.01141122104874711,1.1013530976557668,0.0,0.11864966302418534,0.05932483151209267,0.08868330143617527,2.8330273279758202,-0.007655728915211851
2025-06-11 00:00:00-04:00,334.3999938964844,335.5,322.5,326.42999267578125,122611400,0.0,0.0,0.0010426457165473302,308.18800048828126,336.3009994506836,-0.8359475293954616,71.48579907242565,0.2186131640405392,-0.000520932847368627,0.02604664236843135,120309500.0,0.5095665762055366,0.4234908517455938,0.6,0.17650914825440617,1.7343830817923582,0.0,2.1257550491538524,0.021257550491538525,0.27598423962565194,0.0,0.022986950557177477,0.011493475278588738,0.05010281845369755,2.883130146429518,-0.026892019742310147
2025-06-12 00:00:00-04:00,323.0799865722656,332.55999755859375,316.8599853515625,319.1099853515625,105127500,0.0,0.0,-0.022424432461661592,315.0699951171875,334.8724990844727,-0.5913445870122033,70.19844840849181,0.22173330420744888,0.0235139682384633,1.0,118716010.0,0.4427688396872503,0.5324771353033457,0.6,0.06752286469665425,0.2015757310976808,0.7984242689023192,1.287350663933836,0.01287350663933836,0.22779010840988392,0.0,0.2446029423832583,0.12230147119162915,0.2374067054063554,3.1205368518358734,-0.02860675408933855
2025-06-13 00:00:00-04:00,313.9700012207031,332.989990234375,313.29998779296875,325.30999755859375,128964300,0.0,0.0,0.019429076154419578,321.10399169921874,333.9969985961914,-0.3860216394507354,70.52575307063864,0.22093160588671037,0.02006574624154802,1.0,120270095.0,0.5361445004263113,0.489314873686496,0.6,0.11068512631350397,0.20084691444246397,0.7991530855575361,0.32730466214682963,0.0032730466214682965,0.45903424881324484,0.0,0.20532294756146785,0.10266147378073393,0.24351338335916373,3.364050235195037,0.0006049767741767298
2025-06-16 00:00:00-04:00,331.2900085449219,332.04998779296875,326.4100036621094,329.1300048828125,83925900,0.0,0.0,0.011742668079331553,325.2139953613281,332.9544982910156,-0.23247930180904214,70.21246910803288,0.22169884271817497,0.013306757151733484,0.6653378575866742,119671605.0,0.35065084988205847,0.33945118485191167,0.6,0.2605488151480883,0.28967447581549655,0.47260646245004884,0.31328396260576596,0.00313283962605766,0.8386848296854699,0.0,0.15354233764169328,0.07677116882084664,0.19543106264787283,3.55948129784291,-0.0017294027333476791
2025-06-17 00:00:00-04:00,326.0899963378906,327.260009765625,314.739990234375,316.3500061035156,88282700,0.0,0.0,-0.03882963749794621,323.2659973144531,331.66749877929686,-0.2533109664276877,71.07426164011565,0.2196010117439213,-0.005807936001861869,0.29039680009309343,119642245.0,0.3689445145399938,0.27374185637810017,0.6,0.3262581436218998,0.5625072021378136,0.1270465085629535,0.8617925320827737,0.008617925320827738,0.7131496756568365,0.0,0.02083166461864555,0.010415832309322776,0.11661212295677728,3.676093420799687,0.005585764304120389
2025-06-18 00:00:00-04:00,317.30999755859375,329.32000732421875,315.45001220703125,322.04998779296875,95137700,0.0,0.0,0.0180179597897272,322.38999633789064,330.57899780273436,-0.24771693057555735,71.41500067951387,0.21878247389743777,-0.002412873187225895,0.12064365936129474,117813355.0,0.40376449681786925,0.24483145257773134,0.6,0.35516854742226867,0.9915647453036056,0.0010176599942175665,0.3407390393982155,0.003407390393982155,0.5156323508160631,0.0,0.005594035852130336,0.002797017926065168,0.09014758262182776,3.7662410034215146,0.008008952833626043
2025-06-20 00:00:00-04:00,327.95001220703125,332.3599853515625,317.7799987792969,322.1600036621094,108688000,0.0,0.0,0.0003416111576173275,323.0,329.9559982299805,-0.21081593507301918,70.82748146878646,0.22019767229671725,0.002140335536629889,0.10701677683149445,118130015.0,0.46003549563588897,0.24271453670439763,0.6,0.35728546329560235,1.063670663155729,0.0,0.5875192107274074,0.005875192107274075,0.12519923531060256,0.0,0.03690099550253817,0.018450497751269085,0.09326397890804577,3.85950498232956,-0.028828545299661917
2025-06-23 00:00:00-04:00,327.5400085449219,357.5400085449219,327.4800109863281,348.67999267578125,190716800,0.0,0.0,0.0823193093872907,327.6739990234375,330.33799743652344,-0.08064462561857885,76.51937371226089,0.20721228527262392,0.014718382183204115,0.7359191091602058,122810185.0,0.7764698017513776,0.3888348554496775,0.6,0.21116514455032248,0.24788557050788898,0.5534953809383707,5.6918922434744275,0.05691892243474427,2.2383469551925095,0.22383469551925095,0.13017130945444033,0.06508565472722017,0.24588696839609278,4.105391950725653,0.00047471700738582756
2025-06-24 00:00:00-04:00,356.1700134277344,356.260009765625,340.44000244140625,340.4700012207031,114736200,0.0,0.0,-0.023545920693855638,329.94199829101564,330.3944976806641,-0.013695730189967975,77.03408851632014,0.20611313308349574,0.007660664428566677,0.38303322142833385,124314255.0,0.46147644129790266,0.23484459152728643,0.6,0.36515540847271355,0.4267059157422283,0.21959067991906092,0.5147148040592526,0.0051471480405925266,0.049071265652485076,0.0,0.06694889542861088,0.03347444771430544,0.15223711886320793,4.257629069588861,-0.008638788756933025
2025-06-25 00:00:00-04:00,342.70001220703125,343.0,320.3999938964844,327.54998779296875,119845100,0.0,0.0,-0.037947582404945,332.18199462890624,328.62749633789065,0.10816192590777311,73.80861102468005,0.21320004402088644,0.007837075447166919,0.39185377235834595,124299190.0,0.48208318976173536,0.27119598340261414,0.6,0.32880401659738584,0.4334622524061013,0.22199995357806962,3.225477491640092,0.03225477491640092,0.1962771388660558,0.0,0.12185765609774109,0.060928828048870544,0.15329127173447463,4.410920341323335,0.00733582975553948
2025-06-26 00:00:00-04:00,324.6099853515625,331.04998779296875,323.6099853515625,325.7799987792969,80440900,0.0,0.0,-0.0054037218123500486,332.92799682617186,327.0714965820313,0.17905871668250828,73.66505236207401,0.21352681171508336,0.0031527391267514695,0.15763695633757346,123751020.0,0.3250110584947098,0.21430526148573414,0.6,0.38569473851426583,0.8287895290740278,0.02698909752989287,0.1435586626060399,0.0014355866260603988,0.9391002749181606,0.0,0.07089679077473517,0.03544839538736758,0.1087753356443569,4.519695676967692,0.003725550604505856
2025-06-27 00:00:00-04:00,324.510009765625,329.3399963378906,317.5,323.6300048828125,89067000,0.0,0.0,-0.006599526995335614,333.2219970703125,325.3314971923828,0.24253722575357345,73.61397736743716,0.2136433101383943,0.001764511496160881,0.08822557480804405,123777085.0,0.3597879203569869,0.22645685980059654,0.6,0.37354314019940343,1.1350386915076325,0.0,0.05107499463684917,0.0005107499463684917,0.6905511580970088,0.0,0.06347850907106517,0.031739254535532585,0.09824882321945444,4.617944500187146,0.000996968862281733
2025-06-30 00:00:00-04:00,319.8999938964844,325.5799865722656,316.6000061035156,317.6600036621094,76695100,0.0,0.0,-0.018446995428822777,327.01799926757815,323.89149780273436,0.09652928483933146,73.01193584046993,0.21502616647290448,-0.018388749467061816,0.9194374733530908,121438095.0,0.31577858661238056,0.34050984738676504,0.6,0.25949015261323494,0.21092629228710758,0.7255039361088971,0.602041526967227,0.00602041526967227,1.0470303107151802,0.0,0.146007940914242,0.073003970457121,0.25840320080303564,4.876347700990182,0.0025032464813885547
2025-07-01 00:00:00-04:00,298.4599914550781,305.8900146484375,293.2099914550781,300.7099914550781,145085700,0.0,0.0,-0.05335897504131726,319.0659973144531,321.792497253418,-0.08472851176569554,75.1243906888531,0.21025101822117265,-0.02435136033655414,1.0,124598690.0,0.5822119799172848,0.4049362549795174,0.6,0.19506374502048257,0.19113728929197513,0.8088627107080248,2.112454848383166,0.02112454848383166,0.9235500476007057,0.0,0.181257796605027,0.0906288983025135,0.2688008583742702,5.145148559364452,0.023312747902212466
2025-07-02 00:00:00-04:00,312.6300048828125,316.8299865722656,303.82000732421875,315.6499938964844,119483700,0.0,0.0,0.04968242780731846,316.6859985351563,320.3614974975586,-0.11472973472507737,77.58506327260426,0.20494939829192838,-0.0068253582941014464,0.34126791470507234,125606650.0,0.4756264895210564,0.2592826207503275,0.6,0.3407173792496725,0.4644557001813948,0.18276408643128345,2.460672583751162,0.02460672583751162,0.18586389872054807,0.0,0.030001222959381832,0.015000611479690916,0.13804180330969493,5.283190362674147,-0.003049893684955951
2025-07-03 00:00:00-04:00,317.989990234375,318.45001220703125,312.760009765625,315.3500061035156,58042300,0.0,0.0,-0.0009503811144286889,314.6,319.52649841308596,-0.1541812161918705,76.63852924433326,0.20695679204133555,-0.0059346901545171745,0.29673450772585874,123563160.0,0.2348689528497005,0.21466209458507368,0.6,0.3853379054149263,0.5216505950733721,0.1419427751918604,0.9465340282710031,0.009465340282710032,1.5844848923037984,0.0,0.03945148146679313,0.019725740733396564,0.13667209931824817,5.419862461992395,0.005579352734778248
2025-07-07 00:00:00-04:00,291.3699951171875,296.1499938964844,288.7699890136719,293.94000244140625,131177900,0.0,0.0,-0.06789282780315342,308.66199951171876,319.9884979248047,-0.3539657983502761,61.47467697956104,0.24547504502555137,-0.018193350316080735,0.9096675158040367,115747065.0,0.5666575649240004,0.4750972691583557,0.6,0.12490273084164427,0.24312463378607388,0.6885049341570927,15.163852264772217,0.15163852264772218,0.5228160650448329,0.0,0.19978458215840558,0.09989229107920279,0.2486634644411091,5.668525926433504,0.030082928244330925
2025-07-08 00:00:00-04:00,297.0,304.04998779296875,294.3500061035156,297.80999755859375,103246700,0.0,0.0,0.013165935514200422,304.69199829101564,320.1219970703125,-0.4820037023543797,60.286753406631654,0.2491070961445554,-0.011870764127476096,0.5935382063738048,112672015.0,0.4581736645075532,0.42967561372595214,0.6,0.17032438627404783,0.3591829460225744,0.38034940483150687,1.1879235729293853,0.011879235729293853,0.2819827538599972,0.0,0.12803790400410364,0.06401895200205182,0.14964713772255522,5.818173064156059,-0.021751212616096055
2025-07-09 00:00:00-04:00,297.54998779296875,300.1499938964844,293.54998779296875,295.8800048828125,75253600,0.0,0.0,-0.0064806174796113725,303.7260009765625,319.4869979858398,-0.49332201650271496,57.98872427764168,0.25644732857534036,-0.0024950926151349195,0.12475463075674598,109389250.0,0.34397164255171325,0.31867605818510847,0.6,0.2813239418148915,1.1410102106100573,0.0,2.298029128989974,0.02298029128989974,1.0885651354792902,0.0,0.011318314148335229,0.0056591570741676145,0.07577591727282797,5.893948981428887,-0.03860498822028846
